prediction_id,image_id,vlm_name,compression_type,compression_level,category,cer,wer,bleu,gt_length,pred_length,length_ratio,condition
567,16,qwen2-vl,jpeg,90.000000,medium_documents,0.017400,0.049608,0.924918,2931,2944,1.004400,jpeg_QF90.0
568,3,qwen2-vl,jpeg,90.000000,long_documents,0.000000,0.000000,1.000000,5547,5547,1.000000,jpeg_QF90.0
569,14,qwen2-vl,jpeg,90.000000,excluded_short_gt,0.062992,0.176471,0.735929,127,127,1.000000,jpeg_QF90.0
570,55,qwen2-vl,jpeg,90.000000,short_documents,0.000302,0.001883,0.995782,3311,3310,0.999700,jpeg_QF90.0
571,76,qwen2-vl,jpeg,90.000000,medium_documents,0.000368,0.002941,0.993485,2719,2719,1.000000,jpeg_QF90.0
572,49,qwen2-vl,jpeg,90.000000,short_documents,0.000000,0.000000,1.000000,1063,1063,1.000000,jpeg_QF90.0
573,29,qwen2-vl,jpeg,90.000000,medium_documents,0.011485,0.023077,0.965190,2525,2518,0.997200,jpeg_QF90.0
574,20,qwen2-vl,jpeg,90.000000,medium_documents,0.000567,0.003650,0.991981,1764,1763,0.999400,jpeg_QF90.0
575,75,qwen2-vl,jpeg,90.000000,medium_documents,0.003161,0.020305,0.952295,2531,2531,1.000000,jpeg_QF90.0
576,113,qwen2-vl,jpeg,90.000000,short_documents,0.000901,0.005495,0.987421,1110,1110,1.000000,jpeg_QF90.0
577,45,qwen2-vl,jpeg,90.000000,medium_documents,0.000000,0.000000,1.000000,2270,2270,1.000000,jpeg_QF90.0
578,99,qwen2-vl,jpeg,90.000000,short_documents,0.488912,0.489051,0.644705,947,1384,1.461500,jpeg_QF90.0
579,39,qwen2-vl,jpeg,90.000000,medium_documents,0.044550,0.083969,0.860548,2110,2036,0.964900,jpeg_QF90.0
580,74,qwen2-vl,jpeg,90.000000,long_documents,0.007451,0.017613,0.971343,6442,6396,0.992900,jpeg_QF90.0
581,101,qwen2-vl,jpeg,90.000000,long_documents,0.000433,0.002793,0.993952,4618,4616,0.999600,jpeg_QF90.0
582,62,qwen2-vl,jpeg,90.000000,medium_documents,0.001046,0.002283,0.997940,2867,2864,0.999000,jpeg_QF90.0
583,19,qwen2-vl,jpeg,90.000000,medium_documents,0.021856,0.041209,0.953274,2974,3003,1.009800,jpeg_QF90.0
584,112,qwen2-vl,jpeg,90.000000,long_documents,0.006916,0.006112,0.993499,5350,5313,0.993100,jpeg_QF90.0
585,89,qwen2-vl,jpeg,90.000000,medium_documents,0.000000,0.000000,1.000000,2672,2672,1.000000,jpeg_QF90.0
888,56,qwen2-vl,neural,6.000000,medium_documents,0.000000,0.000000,1.000000,1862,1862,1.000000,neural_q6.0
586,60,qwen2-vl,jpeg,90.000000,medium_documents,0.000000,0.000000,1.000000,2033,2033,1.000000,jpeg_QF90.0
587,85,qwen2-vl,jpeg,90.000000,medium_documents,0.032983,0.036832,0.977153,3426,3393,0.990400,jpeg_QF90.0
588,56,qwen2-vl,jpeg,90.000000,medium_documents,0.000000,0.000000,1.000000,1862,1862,1.000000,jpeg_QF90.0
589,71,qwen2-vl,jpeg,90.000000,short_documents,0.030303,0.041916,0.958873,1089,1118,1.026600,jpeg_QF90.0
590,102,qwen2-vl,jpeg,90.000000,short_documents,0.492025,0.490089,0.385193,16050,8163,0.508600,jpeg_QF90.0
591,108,qwen2-vl,jpeg,90.000000,medium_documents,0.009204,0.013544,0.992613,2499,2522,1.009200,jpeg_QF90.0
592,23,qwen2-vl,jpeg,90.000000,medium_documents,0.052887,0.082335,0.928954,3706,3656,0.986500,jpeg_QF90.0
593,72,qwen2-vl,jpeg,90.000000,excluded_short_gt,0.000000,0.000000,1.000000,63,63,1.000000,jpeg_QF90.0
594,54,qwen2-vl,jpeg,90.000000,short_documents,0.893694,0.990119,0.000760,4139,2286,0.552300,jpeg_QF90.0
595,88,qwen2-vl,jpeg,90.000000,medium_documents,0.005902,0.005894,0.994787,3050,3032,0.994100,jpeg_QF90.0
596,7,qwen2-vl,jpeg,90.000000,short_documents,0.005286,0.026316,0.952396,1135,1137,1.001800,jpeg_QF90.0
597,110,qwen2-vl,jpeg,90.000000,long_documents,0.000171,0.001018,0.997773,5863,5863,1.000000,jpeg_QF90.0
598,81,qwen2-vl,jpeg,90.000000,medium_documents,0.002693,0.016706,0.954888,2599,2599,1.000000,jpeg_QF90.0
599,24,qwen2-vl,jpeg,90.000000,medium_documents,0.098062,0.083019,0.989961,1754,1754,1.000000,jpeg_QF90.0
600,106,qwen2-vl,jpeg,90.000000,short_documents,0.000948,0.006410,0.987357,1055,1055,1.000000,jpeg_QF90.0
601,104,qwen2-vl,neural,1.000000,medium_documents,0.032441,0.045662,0.930669,2651,2588,0.976200,neural_q1.0
602,96,qwen2-vl,neural,1.000000,medium_documents,0.001025,0.006154,0.986130,1952,1952,1.000000,neural_q1.0
603,80,qwen2-vl,neural,1.000000,short_documents,0.029340,0.111650,0.813227,1636,1615,0.987200,neural_q1.0
604,13,qwen2-vl,neural,1.000000,short_documents,0.000000,0.000000,1.000000,50,50,1.000000,neural_q1.0
605,1,qwen2-vl,neural,1.000000,short_documents,0.006645,0.038462,0.937500,1204,1198,0.995000,neural_q1.0
606,59,qwen2-vl,neural,1.000000,long_documents,0.003038,0.017711,0.961246,4938,4939,1.000200,neural_q1.0
608,41,qwen2-vl,neural,1.000000,medium_documents,0.060992,0.070081,0.915299,2197,2077,0.945400,neural_q1.0
609,91,qwen2-vl,neural,1.000000,short_documents,0.000000,0.000000,1.000000,1355,1355,1.000000,neural_q1.0
610,98,qwen2-vl,neural,1.000000,medium_documents,0.002903,0.006369,0.988579,2067,2071,1.001900,neural_q1.0
611,2,qwen2-vl,neural,1.000000,long_documents,0.036661,0.066784,0.920123,3846,3765,0.978900,neural_q1.0
612,64,qwen2-vl,neural,1.000000,medium_documents,0.001767,0.011905,0.963954,2264,2264,1.000000,neural_q1.0
613,94,qwen2-vl,neural,1.000000,short_documents,0.000000,0.000000,1.000000,1055,1055,1.000000,neural_q1.0
614,107,qwen2-vl,neural,1.000000,medium_documents,0.023172,0.024180,0.978760,3625,3698,1.020100,neural_q1.0
615,35,qwen2-vl,neural,1.000000,medium_documents,0.001912,0.005882,0.994778,2092,2088,0.998100,neural_q1.0
616,25,qwen2-vl,neural,1.000000,medium_documents,0.158397,0.245136,0.663455,3144,2659,0.845700,neural_q1.0
617,57,qwen2-vl,neural,1.000000,short_documents,0.001331,0.008646,0.980927,2254,2254,1.000000,neural_q1.0
618,78,qwen2-vl,neural,1.000000,long_documents,0.004264,0.005355,0.993454,4690,4709,1.004100,neural_q1.0
619,31,qwen2-vl,neural,1.000000,short_documents,0.006770,0.008658,0.986435,1477,1477,1.000000,neural_q1.0
620,77,qwen2-vl,neural,1.000000,medium_documents,0.019116,0.072222,0.902696,2354,2373,1.008100,neural_q1.0
621,86,qwen2-vl,neural,1.000000,short_documents,0.023538,0.135021,0.804078,1402,1404,1.001400,neural_q1.0
622,82,qwen2-vl,neural,1.000000,excluded_short_gt,0.000000,0.000000,1.000000,18,18,1.000000,neural_q1.0
623,73,qwen2-vl,neural,1.000000,medium_documents,0.237418,0.440150,0.425608,3795,2919,0.769200,neural_q1.0
624,87,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,2359,2359,1.000000,neural_q1.0
625,109,qwen2-vl,neural,1.000000,long_documents,0.003469,0.024138,0.945206,4036,4036,1.000000,neural_q1.0
626,63,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,1559,1559,1.000000,neural_q1.0
627,15,qwen2-vl,neural,1.000000,long_documents,0.001328,0.003140,0.996463,4519,4519,1.000000,neural_q1.0
628,65,qwen2-vl,neural,1.000000,medium_documents,0.003861,0.028708,0.950039,1554,1559,1.003200,neural_q1.0
629,100,qwen2-vl,neural,1.000000,medium_documents,0.419920,0.528169,0.400146,2741,1755,0.640300,neural_q1.0
630,83,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,2099,2099,1.000000,neural_q1.0
631,28,qwen2-vl,neural,1.000000,medium_documents,0.165381,0.253385,0.627602,2981,2524,0.846700,neural_q1.0
641,48,qwen2-vl,neural,1.000000,medium_documents,0.104007,0.275862,0.512112,2221,2147,0.966700,neural_q1.0
642,69,qwen2-vl,neural,1.000000,excluded_short_gt,0.000000,0.000000,1.000000,17,17,1.000000,neural_q1.0
643,52,qwen2-vl,neural,1.000000,long_documents,0.005245,0.006329,0.994289,5148,5174,1.005100,neural_q1.0
644,68,qwen2-vl,neural,1.000000,excluded_short_gt,0.050394,0.132075,0.747125,635,656,1.033100,neural_q1.0
645,42,qwen2-vl,neural,1.000000,excluded_short_gt,0.000000,0.000000,1.000000,91,91,1.000000,neural_q1.0
646,26,qwen2-vl,neural,1.000000,short_documents,0.000000,0.000000,1.000000,1230,1230,1.000000,neural_q1.0
647,105,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,1515,1515,1.000000,neural_q1.0
648,50,qwen2-vl,neural,1.000000,long_documents,0.413925,0.403750,0.501684,5501,3224,0.586100,neural_q1.0
649,70,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,2124,2124,1.000000,neural_q1.0
650,32,qwen2-vl,neural,1.000000,medium_documents,0.430541,0.469136,0.292564,1958,1117,0.570500,neural_q1.0
651,22,qwen2-vl,neural,1.000000,short_documents,0.233918,0.288462,0.692955,1026,1188,1.157900,neural_q1.0
715,35,qwen2-vl,neural,3.000000,medium_documents,0.000000,0.000000,1.000000,2092,2092,1.000000,neural_q3.0
652,21,qwen2-vl,neural,1.000000,medium_documents,0.001617,0.010526,0.976939,1855,1855,1.000000,neural_q1.0
653,111,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,3181,3181,1.000000,neural_q1.0
654,6,qwen2-vl,neural,1.000000,short_documents,0.115901,0.154605,0.785064,3572,3203,0.896700,neural_q1.0
655,43,qwen2-vl,neural,1.000000,long_documents,0.215062,0.414021,0.558753,5152,6092,1.182500,neural_q1.0
656,18,qwen2-vl,neural,1.000000,short_documents,0.194182,0.177419,0.620095,2544,2104,0.827000,neural_q1.0
657,27,qwen2-vl,neural,1.000000,medium_documents,0.050000,0.092593,0.841857,1680,1689,1.005400,neural_q1.0
658,47,qwen2-vl,neural,1.000000,medium_documents,0.012101,0.031553,0.953541,2727,2697,0.989000,neural_q1.0
659,66,qwen2-vl,neural,1.000000,long_documents,0.002331,0.002442,0.996328,5149,5137,0.997700,neural_q1.0
660,30,qwen2-vl,neural,1.000000,excluded_short_gt,0.031579,0.290323,1.000000,380,392,1.031600,neural_q1.0
716,25,qwen2-vl,neural,3.000000,medium_documents,0.029262,0.048638,0.928658,3144,3058,0.972600,neural_q3.0
661,44,qwen2-vl,neural,1.000000,medium_documents,0.064587,0.079208,0.962927,2725,2717,0.997100,neural_q1.0
662,93,qwen2-vl,neural,1.000000,short_documents,0.010788,0.011236,0.983272,1205,1193,0.990000,neural_q1.0
663,51,qwen2-vl,neural,1.000000,short_documents,0.017991,0.020000,0.946499,667,678,1.016500,neural_q1.0
664,11,qwen2-vl,neural,1.000000,medium_documents,0.025746,0.026316,0.972525,3185,3217,1.010000,neural_q1.0
665,5,qwen2-vl,neural,1.000000,short_documents,0.027741,0.099650,0.857659,3749,3739,0.997300,neural_q1.0
666,10,qwen2-vl,neural,1.000000,long_documents,0.007882,0.008018,0.990363,5202,5162,0.992300,neural_q1.0
667,16,qwen2-vl,neural,1.000000,medium_documents,0.025247,0.099217,0.840823,2931,2954,1.007800,neural_q1.0
668,3,qwen2-vl,neural,1.000000,long_documents,0.000180,0.001182,0.997299,5547,5548,1.000200,neural_q1.0
669,14,qwen2-vl,neural,1.000000,excluded_short_gt,0.779528,1.294118,0.018065,127,103,0.811000,neural_q1.0
671,76,qwen2-vl,neural,1.000000,medium_documents,0.006252,0.014706,0.967337,2719,2723,1.001500,neural_q1.0
672,49,qwen2-vl,neural,1.000000,short_documents,0.000000,0.000000,1.000000,1063,1063,1.000000,neural_q1.0
673,29,qwen2-vl,neural,1.000000,medium_documents,0.019010,0.030769,0.961104,2525,2517,0.996800,neural_q1.0
674,20,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,1764,1764,1.000000,neural_q1.0
675,75,qwen2-vl,neural,1.000000,medium_documents,0.003161,0.020305,0.952295,2531,2531,1.000000,neural_q1.0
676,113,qwen2-vl,neural,1.000000,short_documents,0.000901,0.005495,0.987421,1110,1110,1.000000,neural_q1.0
677,45,qwen2-vl,neural,1.000000,medium_documents,0.013216,0.022436,0.962251,2270,2244,0.988500,neural_q1.0
678,99,qwen2-vl,neural,1.000000,short_documents,0.353749,0.364964,0.684991,947,1254,1.324200,neural_q1.0
679,39,qwen2-vl,neural,1.000000,medium_documents,0.050711,0.111959,0.799365,2110,2034,0.964000,neural_q1.0
680,74,qwen2-vl,neural,1.000000,long_documents,0.010711,0.026419,0.963036,6442,6429,0.998000,neural_q1.0
681,101,qwen2-vl,neural,1.000000,long_documents,0.382417,0.479050,0.489072,4618,3192,0.691200,neural_q1.0
682,62,qwen2-vl,neural,1.000000,medium_documents,0.002093,0.009132,0.982420,2867,2864,0.999000,neural_q1.0
683,19,qwen2-vl,neural,1.000000,medium_documents,0.590787,0.697802,0.248140,2974,3172,1.066600,neural_q1.0
684,112,qwen2-vl,neural,1.000000,long_documents,0.006916,0.006112,0.993499,5350,5313,0.993100,neural_q1.0
691,108,qwen2-vl,neural,1.000000,medium_documents,0.136054,0.266366,0.553340,2499,2174,0.869900,neural_q1.0
685,89,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,2672,2672,1.000000,neural_q1.0
686,60,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,2033,2033,1.000000,neural_q1.0
687,85,qwen2-vl,neural,1.000000,medium_documents,0.039696,0.049724,0.971554,3426,3429,1.000900,neural_q1.0
688,56,qwen2-vl,neural,1.000000,medium_documents,0.000000,0.000000,1.000000,1862,1862,1.000000,neural_q1.0
689,71,qwen2-vl,neural,1.000000,short_documents,0.010101,0.017964,0.969763,1089,1089,1.000000,neural_q1.0
690,102,qwen2-vl,neural,1.000000,short_documents,0.490903,0.489594,0.384560,16050,8171,0.509100,neural_q1.0
692,23,qwen2-vl,neural,1.000000,medium_documents,0.050998,0.079341,0.946800,3706,3649,0.984600,neural_q1.0
693,72,qwen2-vl,neural,1.000000,excluded_short_gt,0.000000,0.000000,1.000000,63,63,1.000000,neural_q1.0
698,81,qwen2-vl,neural,1.000000,medium_documents,0.002309,0.009547,0.975874,2599,2596,0.998800,neural_q1.0
699,24,qwen2-vl,neural,1.000000,medium_documents,0.171038,0.154717,0.804333,1754,1454,0.829000,neural_q1.0
700,106,qwen2-vl,neural,1.000000,short_documents,0.004739,0.032051,0.937753,1055,1053,0.998100,neural_q1.0
701,104,qwen2-vl,neural,3.000000,medium_documents,0.012071,0.020548,0.974542,2651,2635,0.994000,neural_q3.0
729,100,qwen2-vl,neural,3.000000,medium_documents,0.017147,0.037559,0.931764,2741,2728,0.995300,neural_q3.0
702,96,qwen2-vl,neural,3.000000,medium_documents,0.000000,0.000000,1.000000,1952,1952,1.000000,neural_q3.0
703,80,qwen2-vl,neural,3.000000,short_documents,0.007946,0.024272,0.957376,1636,1636,1.000000,neural_q3.0
704,13,qwen2-vl,neural,3.000000,short_documents,0.000000,0.000000,1.000000,50,50,1.000000,neural_q3.0
705,1,qwen2-vl,neural,3.000000,short_documents,0.001661,0.009615,0.979878,1204,1204,1.000000,neural_q3.0
706,59,qwen2-vl,neural,3.000000,long_documents,0.000405,0.002725,0.994058,4938,4938,1.000000,neural_q3.0
707,34,qwen2-vl,neural,3.000000,short_documents,0.019925,0.016667,0.974559,803,803,1.000000,neural_q3.0
990,102,internvl2,baseline,,short_documents,0.957819,0.993062,0.003589,16050,4325,0.269500,baseline
708,41,qwen2-vl,neural,3.000000,medium_documents,0.250797,0.353100,0.660859,2197,2008,0.914000,neural_q3.0
709,91,qwen2-vl,neural,3.000000,short_documents,0.000000,0.000000,1.000000,1355,1355,1.000000,neural_q3.0
710,98,qwen2-vl,neural,3.000000,medium_documents,0.002419,0.003185,0.992893,2067,2072,1.002400,neural_q3.0
711,2,qwen2-vl,neural,3.000000,long_documents,0.030421,0.052724,0.925461,3846,3742,0.973000,neural_q3.0
712,64,qwen2-vl,neural,3.000000,medium_documents,0.000000,0.000000,1.000000,2264,2264,1.000000,neural_q3.0
713,94,qwen2-vl,neural,3.000000,short_documents,0.000000,0.000000,1.000000,1055,1055,1.000000,neural_q3.0
714,107,qwen2-vl,neural,3.000000,medium_documents,0.000000,0.000000,1.000000,3625,3625,1.000000,neural_q3.0
999,24,internvl2,baseline,,medium_documents,0.168187,0.252830,0.826301,1754,1885,1.074700,baseline
717,57,qwen2-vl,neural,3.000000,short_documents,0.001331,0.008646,0.980927,2254,2254,1.000000,neural_q3.0
718,78,qwen2-vl,neural,3.000000,long_documents,0.000640,0.001339,0.998807,4690,4693,1.000600,neural_q3.0
719,31,qwen2-vl,neural,3.000000,short_documents,0.006770,0.008658,0.986435,1477,1477,1.000000,neural_q3.0
720,77,qwen2-vl,neural,3.000000,medium_documents,0.017842,0.069444,0.905848,2354,2376,1.009300,neural_q3.0
721,86,qwen2-vl,neural,3.000000,short_documents,0.002140,0.004219,0.996396,1402,1405,1.002100,neural_q3.0
722,82,qwen2-vl,neural,3.000000,excluded_short_gt,0.000000,0.000000,1.000000,18,18,1.000000,neural_q3.0
723,73,qwen2-vl,neural,3.000000,medium_documents,0.233992,0.440150,0.428806,3795,2957,0.779200,neural_q3.0
724,87,qwen2-vl,neural,3.000000,medium_documents,0.013141,0.016575,0.985419,2359,2390,1.013100,neural_q3.0
725,109,qwen2-vl,neural,3.000000,long_documents,0.004708,0.025862,0.941322,4036,4035,0.999800,neural_q3.0
726,63,qwen2-vl,neural,3.000000,medium_documents,0.000000,0.000000,1.000000,1559,1559,1.000000,neural_q3.0
727,15,qwen2-vl,neural,3.000000,long_documents,0.001328,0.003140,0.996463,4519,4519,1.000000,neural_q3.0
728,65,qwen2-vl,neural,3.000000,medium_documents,0.003861,0.028708,0.950246,1554,1559,1.003200,neural_q3.0
730,83,qwen2-vl,neural,3.000000,medium_documents,0.000000,0.000000,1.000000,2099,2099,1.000000,neural_q3.0
731,28,qwen2-vl,neural,3.000000,medium_documents,0.165381,0.253385,0.627602,2981,2524,0.846700,neural_q3.0
732,84,qwen2-vl,neural,3.000000,short_documents,0.000297,0.001894,0.995710,3362,3363,1.000300,neural_q3.0
733,92,qwen2-vl,neural,3.000000,long_documents,0.026652,0.023725,0.974249,5403,5259,0.973300,neural_q3.0
734,17,qwen2-vl,neural,3.000000,long_documents,0.091674,0.096317,0.897857,4396,3994,0.908600,neural_q3.0
735,67,qwen2-vl,neural,3.000000,excluded_short_gt,0.000000,0.000000,1.000000,314,314,1.000000,neural_q3.0
736,9,qwen2-vl,neural,3.000000,medium_documents,0.011280,0.028674,0.949108,3546,3534,0.996600,neural_q3.0
737,46,qwen2-vl,neural,3.000000,long_documents,0.000503,0.003247,0.992872,5960,5960,1.000000,neural_q3.0
738,36,qwen2-vl,neural,3.000000,medium_documents,0.068691,0.069217,0.931552,3392,3160,0.931600,neural_q3.0
739,4,qwen2-vl,neural,3.000000,medium_documents,0.001746,0.018779,0.973725,2864,2861,0.999000,neural_q3.0
740,8,qwen2-vl,neural,3.000000,long_documents,0.011455,0.027473,0.942647,4976,5014,1.007600,neural_q3.0
800,106,qwen2-vl,neural,3.000000,short_documents,0.000948,0.006410,0.987357,1055,1054,0.999100,neural_q3.0
741,48,qwen2-vl,neural,3.000000,medium_documents,0.040973,0.062696,0.919283,2221,2188,0.985100,neural_q3.0
742,69,qwen2-vl,neural,3.000000,excluded_short_gt,3.941176,5.000000,0.067730,17,84,4.941200,neural_q3.0
743,52,qwen2-vl,neural,3.000000,long_documents,0.000583,0.001266,0.998854,5148,5145,0.999400,neural_q3.0
744,68,qwen2-vl,neural,3.000000,excluded_short_gt,0.033071,0.066038,0.917319,635,656,1.033100,neural_q3.0
745,42,qwen2-vl,neural,3.000000,excluded_short_gt,0.000000,0.000000,1.000000,91,91,1.000000,neural_q3.0
746,26,qwen2-vl,neural,3.000000,short_documents,0.000000,0.000000,1.000000,1230,1230,1.000000,neural_q3.0
747,105,qwen2-vl,neural,3.000000,medium_documents,0.000000,0.000000,1.000000,1515,1515,1.000000,neural_q3.0
748,50,qwen2-vl,neural,3.000000,long_documents,0.003454,0.003750,0.993248,5501,5520,1.003500,neural_q3.0
1006,59,internvl2,jpeg,10.000000,long_documents,1.228433,1.519074,0.082683,4938,9030,1.828700,jpeg_QF10.0
749,70,qwen2-vl,neural,3.000000,medium_documents,0.000000,0.000000,1.000000,2124,2124,1.000000,neural_q3.0
750,32,qwen2-vl,neural,3.000000,medium_documents,0.205822,0.219136,0.705148,1958,1616,0.825300,neural_q3.0
751,22,qwen2-vl,neural,3.000000,short_documents,0.027290,0.051282,0.928846,1026,1021,0.995100,neural_q3.0
752,21,qwen2-vl,neural,3.000000,medium_documents,0.001617,0.010526,0.976939,1855,1855,1.000000,neural_q3.0
753,111,qwen2-vl,neural,3.000000,medium_documents,0.000000,0.000000,1.000000,3181,3181,1.000000,neural_q3.0
754,6,qwen2-vl,neural,3.000000,short_documents,0.021837,0.031250,0.947174,3572,3499,0.979600,neural_q3.0
755,43,qwen2-vl,neural,3.000000,long_documents,0.248835,0.369048,0.527561,5152,5233,1.015700,neural_q3.0
756,18,qwen2-vl,neural,3.000000,short_documents,0.145833,0.083871,0.761123,2544,2177,0.855700,neural_q3.0
757,27,qwen2-vl,neural,3.000000,medium_documents,0.039286,0.085185,0.834051,1680,1653,0.983900,neural_q3.0
758,47,qwen2-vl,neural,3.000000,medium_documents,0.002200,0.004854,0.995266,2727,2727,1.000000,neural_q3.0
759,66,qwen2-vl,neural,3.000000,long_documents,0.002331,0.002442,0.996328,5149,5137,0.997700,neural_q3.0
760,30,qwen2-vl,neural,3.000000,excluded_short_gt,0.000000,0.000000,1.000000,380,380,1.000000,neural_q3.0
761,44,qwen2-vl,neural,3.000000,medium_documents,0.064587,0.079208,0.962927,2725,2717,0.997100,neural_q3.0
762,93,qwen2-vl,neural,3.000000,short_documents,0.000000,0.000000,1.000000,1205,1205,1.000000,neural_q3.0
763,51,qwen2-vl,neural,3.000000,short_documents,0.002999,0.020000,0.958270,667,666,0.998500,neural_q3.0
764,11,qwen2-vl,neural,3.000000,medium_documents,0.021036,0.038462,0.949461,3185,3238,1.016600,neural_q3.0
765,5,qwen2-vl,neural,3.000000,short_documents,0.001867,0.019231,0.993877,3749,3748,0.999700,neural_q3.0
766,10,qwen2-vl,neural,3.000000,long_documents,0.012111,0.030928,0.948008,5202,5265,1.012100,neural_q3.0
767,16,qwen2-vl,neural,3.000000,medium_documents,0.427499,0.475196,0.256129,2931,4092,1.396100,neural_q3.0
768,3,qwen2-vl,neural,3.000000,long_documents,0.000000,0.000000,1.000000,5547,5547,1.000000,neural_q3.0
769,14,qwen2-vl,neural,3.000000,excluded_short_gt,0.543307,0.705882,0.383424,127,121,0.952800,neural_q3.0
770,55,qwen2-vl,neural,3.000000,short_documents,0.000000,0.000000,1.000000,3311,3311,1.000000,neural_q3.0
771,76,qwen2-vl,neural,3.000000,medium_documents,0.000368,0.002941,0.993485,2719,2719,1.000000,neural_q3.0
772,49,qwen2-vl,neural,3.000000,short_documents,0.000000,0.000000,1.000000,1063,1063,1.000000,neural_q3.0
773,29,qwen2-vl,neural,3.000000,medium_documents,0.019010,0.030769,0.961104,2525,2517,0.996800,neural_q3.0
774,20,qwen2-vl,neural,3.000000,medium_documents,0.000000,0.000000,1.000000,1764,1764,1.000000,neural_q3.0
775,75,qwen2-vl,neural,3.000000,medium_documents,0.003161,0.020305,0.952295,2531,2531,1.000000,neural_q3.0
776,113,qwen2-vl,neural,3.000000,short_documents,0.000901,0.005495,0.987421,1110,1110,1.000000,neural_q3.0
777,45,qwen2-vl,neural,3.000000,medium_documents,0.000881,0.006410,0.985486,2270,2270,1.000000,neural_q3.0
807,34,qwen2-vl,neural,6.000000,short_documents,0.009963,0.016667,0.972789,803,803,1.000000,neural_q6.0
778,99,qwen2-vl,neural,3.000000,short_documents,0.489968,0.496350,0.634354,947,1384,1.461500,neural_q3.0
779,39,qwen2-vl,neural,3.000000,medium_documents,0.045498,0.089059,0.850004,2110,2036,0.964900,neural_q3.0
780,74,qwen2-vl,neural,3.000000,long_documents,0.004657,0.017613,0.974048,6442,6423,0.997100,neural_q3.0
781,101,qwen2-vl,neural,3.000000,long_documents,0.004331,0.026536,0.947773,4618,4616,0.999600,neural_q3.0
782,62,qwen2-vl,neural,3.000000,medium_documents,0.001395,0.004566,0.994832,2867,2865,0.999300,neural_q3.0
783,19,qwen2-vl,neural,3.000000,medium_documents,0.047747,0.107143,0.894117,2974,3003,1.009800,neural_q3.0
